Name,Nom_couran,2026-01-18,2026-01-19,2026-01-20,2026-01-21,2026-01-22,2026-01-23,2026-01-24,2026-01-25,2026-01-26,2026-01-27,2026-01-28,2026-01-29,2026-01-30,2026-01-31,2026-02-01,2026-02-02,2026-02-03,2026-02-04,2026-02-05,2026-02-06,2026-02-07,TOTAL_ha
S 14,,88.65635796094706,88.65635796094706,88.65635796094706,97.0554064970368,25.99183764409084,210.30311893382355,210.30311893382355,210.30311893382353,210.30311893382355,53.82095694754806,19.86915352381089,78.50481877617331,78.50481877617331,78.50481877617331,78.50481877617331,35.825716820726576,27.016440139602963,99.71926081362255,99.71926081362255,99.71926081362255,99.71926081362255,2079.6573795501345
S 9-2,,80.04615401619705,80.04615401619705,80.04615401619705,84.07143543084837,19.690657521158855,152.44090383712467,152.4409038371247,152.44090383712467,152.44090383712467,97.65398400041168,42.30604299482757,100.33994968389773,100.33994968389771,100.33994968389773,100.33994968389773,55.83855181067374,28.944565527523267,99.21573289562748,99.21573289562748,99.21573289562748,99.21573289562748,1976.630045000634
S7B,,35.01470492401722,35.01470492401722,35.01470492401722,50.79664702754002,39.055179063948096,39.055179063948096,39.055179063948096,39.055179063948096,39.055179063948096,37.89630847150018,41.35208633333094,41.35208633333094,41.35208633333094,41.35208633333094,41.35208633333094,109.91683467000327,224.3189607705629,224.3189607705629,224.3189607705629,224.3189607705629,224.3189607705629,1827.2850357803045
S 12-13,,81.17120469703825,81.17120469703825,81.17120469703825,64.19975750326718,28.32387545924766,104.39265467559217,104.39265467559217,104.39265467559215,104.39265467559217,69.40450859202664,29.487658803136483,59.250492281123144,59.250492281123144,59.250492281123144,59.250492281123144,49.40281543321796,59.46466263281729,118.95291113223804,118.95291113223804,118.95291113223804,118.95291113223804,1674.1811248706415
N5,,68.0119921480306,68.0119921480306,68.0119921480306,88.7996863467108,49.80371507051356,49.803715070513555,49.803715070513555,49.80371507051356,49.80371507051356,79.68903962964826,59.46032289104386,59.46032289104387,59.46032289104386,59.46032289104386,59.46032289104386,61.910075198950686,112.65903176097194,112.65903176097197,112.65903176097197,112.65903176097194,112.65903176097197,1544.0501262320486
C1R,,73.71401111566281,73.71401111566281,73.71401111566281,83.80738008908742,63.006597405060404,63.006597405060425,63.00659740506042,63.00659740506042,63.006597405060425,60.927951638650335,68.9590297392243,68.9590297392243,68.9590297392243,68.9590297392243,68.9590297392243,34.275821499932974,66.91538467820112,66.91538467820112,66.91538467820112,66.91538467820112,66.91538467820112,1394.558245687088
S 5.2,,65.16753913359997,65.16753913359997,65.16753913359997,50.05425351025151,18.778135832531497,112.36637585142846,112.36637585142846,112.36637585142846,112.36637585142846,31.959460651628078,21.55712021837421,59.00518924290078,59.00518924290078,59.00518924290078,59.00518924290078,18.67395160254385,14.678638975746304,55.27969293270335,55.279692932703355,55.279692932703355,55.279692932703355,1257.8092103000054
C3,,61.17316145565258,61.17316145565258,61.17316145565258,69.18188880714565,43.87668801857144,43.87668801857144,43.87668801857144,43.87668801857144,43.87668801857144,61.34137912235037,51.39985650292492,51.39985650292492,51.39985650292492,51.399856502924905,51.399856502924905,55.51955778819366,75.840136992367,75.840136992367,75.840136992367,75.840136992367,75.840136992367,1225.1457176539639
Oued Ettine,,67.499745478013,67.499745478013,67.499745478013,34.27252994965198,12.560479715552235,71.35580543857947,71.35580543857947,71.35580543857947,71.35580543857948,25.97468959096871,4.895932096904681,46.49216531867532,46.49216531867532,46.49216531867532,46.49216531867532,13.539954501905251,18.080058083639706,84.21835676550772,84.21835676550772,84.21835676550774,84.21835676550774,1120.0881904637117
N1R,,30.583971467584348,30.583971467584348,30.583971467584348,66.78016481000114,42.09976819559734,42.099768195597335,42.09976819559734,42.09976819559734,42.09976819559734,72.53562580086502,43.80173320024079,43.80173320024079,43.80173320024079,43.80173320024078,43.80173320024079,82.82310075554341,75.28932315961053,75.28932315961053,75.28932315961053,75.28932315961053,75.28932315961053,1119.8449285464058
C1,,49.5188518311983,49.5188518311983,49.5188518311983,48.21326935826919,36.00915698913575,36.00915698913575,36.00915698913575,36.00915698913575,36.00915698913575,39.23318715749703,42.49144345818014,42.49144345818014,42.49144345818014,42.49144345818014,42.49144345818014,34.740036654028806,89.09177870715571,89.09177870715573,89.09177870715573,89.09177870715573,89.09177870715571,1108.704944435748
C2 G,,71.454569784881,71.45456978488099,71.45456978488099,68.06086743436924,43.70493705627442,43.70493705627442,43.70493705627442,43.70493705627442,43.70493705627442,43.9167079391659,52.719056276723826,52.71905627672383,52.71905627672383,52.71905627672383,52.71905627672383,37.98465250685748,45.4974111138557,45.4974111138557,45.4974111138557,45.4974111138557,45.4974111138557,1073.932959469305
N4,,43.167827607936495,43.167827607936495,43.16782760793649,74.72699369608561,40.31907748954025,40.31907748954025,40.31907748954025,40.31907748954025,40.31907748954025,56.102613930556366,42.85263099247951,42.85263099247951,42.85263099247951,42.85263099247952,42.85263099247951,53.810170226536165,65.80227572143554,65.80227572143554,65.80227572143555,65.80227572143554,65.80227572143555,1059.013181694264
S 5.1,,40.935453873207244,40.935453873207244,40.935453873207244,41.4881566797593,11.068241331906785,96.56151819041531,96.56151819041531,96.56151819041533,96.56151819041531,28.422086018592985,17.041656322284773,40.77615263662302,40.77615263662301,40.77615263662302,40.77615263662301,16.77938669797411,11.781631257096832,44.48588960114124,44.48588960114124,44.48588960114124,44.48588960114124,976.6817616399549
S 2 et 3,,46.974634748140225,46.974634748140225,46.97463474814022,38.901034030438595,14.034419941322476,82.67126450076832,82.67126450076832,82.67126450076832,82.67126450076832,13.858512294203814,17.799384511682845,43.135749824111045,43.135749824111045,43.135749824111045,43.135749824111045,15.605394478975184,11.687177233659334,41.59124305981206,41.59124305981206,41.59124305981206,41.59124305981206,922.4028562734687
S 7,,40.97954620673685,40.97954620673685,40.97954620673685,35.58851337383195,10.640713815570907,86.57948617203058,86.57948617203058,86.57948617203058,86.57948617203058,23.945012071736656,16.610281775057924,35.3352489697146,35.3352489697146,35.3352489697146,35.33524896971459,15.889604150139302,13.119727537016026,43.44793656173407,43.44793656173407,43.44793656173407,43.44793656173407,900.1831781574804
S7A,,29.49753151519177,29.49753151519177,29.49753151519177,29.93881622446097,19.25179400632372,19.25179400632372,19.25179400632372,19.25179400632372,19.25179400632372,23.550389108635397,30.899896041786345,30.899896041786345,30.899896041786345,30.899896041786345,30.899896041786345,28.763640784337664,88.95626791162827,88.95626791162827,88.95626791162827,88.95626791162827,88.95626791162827,866.2852304617012
S 8Bis,,32.41730689372942,32.41730689372942,32.41730689372942,41.61639408533432,10.326456757513306,86.18388001478009,86.18388001478007,86.18388001478009,86.18388001478009,25.521947680687997,12.896359422894646,40.60592319884058,40.60592319884057,40.60592319884058,40.60592319884058,16.756937330142748,8.002173131175322,33.73906682647107,33.73906682647107,33.73906682647107,33.73906682647107,854.4876692493038
S 6,,29.390837370904656,29.390837370904656,29.390837370904656,28.03664351532581,8.31833808835497,56.23744004027124,56.23744004027124,56.23744004027123,56.23744004027124,16.434876531036977,12.690465687172086,23.53427613009584,23.53427613009584,23.534276130095837,23.53427613009584,9.459459079817229,10.987469901146982,28.146243022628482,28.146243022628482,28.146243022628482,28.146243022628482,605.7716016875503
S7D,,18.850737851167565,18.850737851167565,18.850737851167565,31.59268516167136,18.093039141378963,18.093039141378963,18.093039141378966,18.093039141378963,18.093039141378966,18.88308768247118,17.588994998851103,17.588994998851103,17.588994998851103,17.588994998851103,17.588994998851103,22.674540360598098,56.1504233346019,56.150423334601896,56.1504233346019,56.1504233346019,56.1504233346019,588.8648141324031
S 8,,25.45526416041954,25.45526416041954,25.45526416041954,32.71438129897174,6.010866835829791,63.19137172456628,63.19137172456628,63.19137172456628,63.19137172456628,17.06866241930195,5.725007391692517,20.867615407092526,20.867615407092526,20.867615407092526,20.867615407092526,10.974651437222349,3.598779711303711,23.185928715461284,23.185928715461284,23.185928715461284,23.185928715461284,581.437804964061
R'dom,,39.663055293196145,39.66305529319614,39.663055293196145,36.18372591121898,16.559927225724763,35.79717316042433,35.79717316042433,35.79717316042432,35.79717316042433,9.805136022195255,19.47762780348834,27.170418850516526,27.170418850516526,27.170418850516523,27.170418850516526,13.709539142491957,14.26232136316636,23.326544230921126,23.326544230921126,23.32654423092113,23.326544230921126,574.1639883153221
1C,,25.4236961446964,25.423696144696407,25.4236961446964,34.6451028846651,11.892485954601812,43.391128802849266,43.391128802849266,43.391128802849266,43.391128802849266,13.678962881242342,15.921740249107213,24.786144079099167,24.786144079099167,24.786144079099167,24.786144079099167,15.111029385842714,8.891335463029451,26.642957689484245,26.642957689484245,26.642957689484245,26.642957689484245,555.6926675383086
